mid,year,month,day,hour,minute,day_of_year,day_of_week,day_since_hire,Size (MB),Rcpt Count,File Count,Lev_mail,Rcpt Count Personal Max,Rcpt Count Job Max,Rcpt Count Personal Percentile,Rcpt Count Job Percentile,File Count Personal Max,File Count Job Max,File Count Personal Percentile,File Count Job Percentile,Size (MB) Personal Max,Size (MB) Job Max,sub_sensitive_count,files_sensitive_count,files_sensitive_count Personal Max,files_sensitive_count Job Max,files_sensitive_count Personal Percentile,files_sensitive_count Job Percentile,sub_sensitive_count Personal Max,sub_sensitive_count Job Max,sub_sensitive_count Personal Percentile,sub_sensitive_count Job Percentile,Manager ACF2,Job Family,Division,Employment Type,Business Location,Business Group,Employee Status,Local Admin,Privileged User,Government Cleared,target
456,0,0.75,0.366666667,0.043478261,0.322033898,0.689393939,0.0,0.675661914,0.0,0.0,0.0,1,0.5,0.575,0.078651685,0.041666667,0.605263158,0.844444444,0.112244898,0.0,0.1465107,0.975663402,0.0,0.142857143,0.142857143,0.142857143,0.8,0.731707317,0.333333333,1,0.382022472,0.083333333,0.694581281,0.925,0.097560976,0.666666667,0.716981132,0.631578947,0.0,0.5,1.0,1,1
136,0,0.5,0.4,0.391304348,0.610169492,0.46969697,1.0,0.90885947,0.02,0.0,0.034482759,0,0.357142857,0.725,0.134831461,0.083333333,0.578947368,0.8,0.653061224,0.279069767,0.238922987,0.863462345,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.426966292,0.116666667,0.832512315,0.8875,0.487804878,0.666666667,0.924528302,0.947368421,0.333333333,0.5,0.5,1,0
398,0,0.75,0.2,0.391304348,0.86440678,0.651515152,0.333333333,0.555498982,0.013333333,0.0,0.0,0,0.142857143,0.275,0.303370787,0.055555556,0.105263158,0.644444444,0.224489796,0.034883721,0.553276229,0.679058365,0.0,0.0,0.142857143,0.142857143,0.233333333,0.134146341,0.333333333,1,0.404494382,0.083333333,0.054187192,0.725,0.780487805,0.666666667,0.754716981,0.578947368,0.0,0.5,0.5,1,1
280,0,0.75,0.033333333,0.0,0.847457627,0.613636364,0.666666667,0.975050916,0.0,0.5,0.068965517,0,0.285714286,0.55,0.887640449,0.930555556,0.421052632,0.777777778,0.448979592,0.593023256,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
442,0,0.75,0.5,0.391304348,0.406779661,0.71969697,0.666666667,0.982179226,0.0,0.0,0.0,0,0.0,0.375,0.494382022,0.152777778,0.026315789,0.822222222,0.183673469,0.034883721,0.019085691,0.954371676,0.0,0.142857143,0.142857143,0.142857143,0.777777778,0.707317073,0.0,1,0.494382022,0.066666667,0.413793103,0.15,0.170731707,0.666666667,0.716981132,0.842105263,0.333333333,0.5,0.5,1,0
535,0,1.0,0.0,0.869565217,0.186440678,0.840909091,1.0,0.990325866,0.0,0.0,0.0,0,0.107142857,0.525,0.303370787,0.208333333,0.421052632,0.777777778,0.132653061,0.034883721,0.075160183,0.900481145,0.333333333,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.91011236,0.883333333,0.729064039,0.075,0.317073171,0.666666667,0.716981132,0.842105263,0.333333333,0.5,0.5,1,0
227,0,0.5,0.7,0.434782609,1.0,0.537878788,0.166666667,0.248472505,0.0,0.0,0.034482759,0,0.107142857,0.525,0.292134831,0.027777778,0.342105263,0.822222222,0.428571429,0.348837209,0.050475116,0.615514281,0.0,0.142857143,0.142857143,0.142857143,0.855555556,0.780487805,0.333333333,1,0.314606742,0.033333333,0.591133005,0.6625,0.0,0.0,1.0,0.421052632,0.0,0.5,0.5,1,0
399,0,0.75,0.2,0.434782609,0.457627119,0.651515152,0.333333333,0.555498982,0.02,0.0,0.0,0,0.142857143,0.275,0.303370787,0.055555556,0.105263158,0.644444444,0.224489796,0.034883721,0.553276229,0.679058365,0.0,0.0,0.142857143,0.142857143,0.233333333,0.134146341,0.333333333,1,0.404494382,0.083333333,0.054187192,0.725,0.780487805,0.666666667,0.754716981,0.578947368,0.0,0.5,0.5,1,1
221,0,0.5,0.733333333,0.47826087,0.338983051,0.545454545,0.333333333,0.374236253,0.0,0.0,0.034482759,0,0.0,0.575,0.449438202,0.222222222,0.078947368,0.8,0.469387755,0.279069767,0.099243466,0.965340774,0.333333333,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.584269663,0.933333333,0.428571429,0.55,0.317073171,0.666666667,0.622641509,0.736842105,0.0,0.5,0.5,1,1
271,0,0.75,0.0,0.130434783,0.491525424,0.606060606,0.5,0.974541752,0.0,0.0,0.068965517,0,0.285714286,0.55,0.348314607,0.263888889,0.421052632,0.777777778,0.448979592,0.593023256,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
217,0,0.5,0.8,0.391304348,0.762711864,0.560606061,0.666666667,0.971486762,0.0,0.0,0.0,0,0.142857143,0.55,0.359550562,0.263888889,0.5,0.777777778,0.255102041,0.046511628,0.105340589,0.93191044,0.0,0.0,0.142857143,0.142857143,0.2,0.256097561,0.333333333,1,0.146067416,0.0,0.21182266,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
14,0,0.0,0.6,0.434782609,0.220338983,0.053030303,0.0,0.0,0.293333333,0.0,0.0,0,0.0,1.0,1.0,0.263888889,0.0,0.0,1.0,0.058139535,5.86e-07,5.75e-07,0.0,0.142857143,0.142857143,0.142857143,1.0,0.780487805,0.0,0,1.0,0.066666667,0.97044335,1.0,0.0,0.0,0.20754717,0.210526316,0.0,0.0,0.0,0,0
323,0,0.75,0.033333333,0.0,0.288135593,0.613636364,0.666666667,0.5901222,0.0,0.0,0.344827586,0,0.035714286,0.85,0.415730337,0.166666667,0.184210526,0.955555556,0.693877551,0.837209302,0.443102232,0.994386204,0.666666667,0.857142857,0.142857143,0.142857143,1.0,1.0,0.333333333,1,1.0,1.0,0.408866995,0.3,0.317073171,0.666666667,0.716981132,0.842105263,0.333333333,0.5,0.5,1,1
377,0,0.75,0.2,0.52173913,0.728813559,0.651515152,0.333333333,0.977596741,0.033333333,1.0,0.413793103,0,0.142857143,0.6,0.775280899,1.0,0.5,0.8,0.897959184,0.779069767,0.164076208,0.980394551,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.438202247,0.05,0.615763547,0.375,0.097560976,0.666666667,0.716981132,0.631578947,1.0,0.5,0.5,1,1
403,0,0.75,0.2,0.608695652,0.084745763,0.651515152,0.333333333,0.555498982,0.0,0.0,0.0,0,0.142857143,0.275,0.303370787,0.055555556,0.105263158,0.644444444,0.224489796,0.034883721,0.553276229,0.679058365,0.0,0.0,0.142857143,0.142857143,0.233333333,0.134146341,0.333333333,1,0.404494382,0.083333333,0.054187192,0.725,0.780487805,0.666666667,0.754716981,0.578947368,0.0,0.5,0.5,1,1
131,0,0.5,0.4,0.391304348,0.627118644,0.46969697,1.0,0.90885947,0.146666667,0.0,0.034482759,0,0.357142857,0.725,0.134831461,0.083333333,0.578947368,0.8,0.653061224,0.279069767,0.238922987,0.863462345,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.426966292,0.116666667,0.832512315,0.8875,0.487804878,0.666666667,0.924528302,0.947368421,0.333333333,0.5,0.5,1,0
189,0,0.5,0.8,0.608695652,0.779661017,0.560606061,0.666666667,0.971486762,0.106666667,0.0,0.0,0,0.321428571,0.875,0.191011236,0.125,0.868421053,0.866666667,0.112244898,0.023255814,0.639746316,0.914405939,0.666666667,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,1.0,1.0,0.536945813,0.2875,0.487804878,0.666666667,0.924528302,0.947368421,0.333333333,0.5,0.5,1,0
33,0,0.0,0.9,0.608695652,0.203389831,0.121212121,0.333333333,0.941955193,0.0,0.0,0.413793103,0,0.142857143,0.85,0.382022472,0.166666667,0.5,0.955555556,0.857142857,0.848837209,0.079617669,0.994386204,0.0,0.0,0.142857143,0.142857143,0.377777778,0.280487805,0.333333333,1,0.426966292,0.1,0.871921182,0.3,0.487804878,0.666666667,0.811320755,0.947368421,0.0,0.0,0.0,0,1
527,0,1.0,0.166666667,0.217391304,0.457627119,0.878787879,0.666666667,0.132892057,0.18,0.5,0.103448276,0,0.142857143,0.825,0.719101124,0.722222222,0.105263158,0.755555556,0.336734694,0.5,0.183657714,0.953162016,0.0,0.142857143,0.142857143,0.142857143,0.633333333,0.743902439,0.333333333,1,0.337078652,0.033333333,0.975369458,0.35,0.926829268,0.666666667,0.433962264,0.473684211,0.0,0.5,0.5,1,1
649,0,1.0,0.566666667,0.434782609,0.93220339,0.96969697,0.333333333,0.99898167,0.053333333,0.0,0.137931034,0,0.178571429,0.775,0.202247191,0.111111111,0.315789474,0.911111111,0.765306122,0.430232558,0.595930161,0.959467948,0.0,0.0,0.142857143,0.142857143,0.344444444,0.109756098,0.333333333,1,0.359550562,0.066666667,0.315270936,0.8375,0.487804878,0.666666667,0.886792453,0.526315789,0.333333333,0.5,0.5,1,0
425,0,0.75,0.366666667,0.0,0.762711864,0.689393939,0.0,0.91191446,0.0,0.0,0.172413793,0,0.392857143,0.275,0.280898876,0.25,0.289473684,0.244444444,0.714285714,0.941860465,0.959702346,0.941646188,0.0,0.0,0.142857143,0.142857143,0.255555556,0.329268293,0.333333333,1,0.382022472,0.116666667,0.428571429,0.175,0.317073171,0.666666667,0.622641509,0.736842105,0.0,0.5,0.5,1,1
542,0,1.0,0.1,0.0,0.762711864,0.863636364,0.333333333,0.509674134,0.0,0.0,0.103448276,1,0.178571429,0.85,0.134831461,0.138888889,0.631578947,0.844444444,0.244897959,0.360465116,0.009409521,0.989014129,0.0,0.714285714,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.415730337,0.083333333,0.389162562,0.1,0.097560976,0.666666667,0.716981132,0.631578947,0.333333333,0.5,0.5,1,1
23,0,0.0,0.466666667,0.47826087,0.762711864,0.022727273,0.5,0.0,0.0,0.5,0.344827586,1,0.357142857,1.0,0.505617978,0.930555556,0.236842105,0.2,0.755102041,0.639534884,0.315131695,0.309202703,0.333333333,1.0,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.921348315,0.9,0.443349754,1.0,0.0,0.0,0.188679245,0.0,0.0,0.0,0.0,0,1
299,0,0.5,0.9,0.869565217,0.06779661,0.583333333,0.0,0.973014257,0.04,0.0,0.068965517,0,0.107142857,0.85,0.314606742,0.166666667,0.157894737,0.955555556,0.755102041,0.488372093,0.191109465,0.994386204,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.382022472,0.1,0.487684729,0.3,0.317073171,0.666666667,0.150943396,0.842105263,0.333333333,0.5,0.5,1,1
125,0,0.5,0.4,0.347826087,0.389830508,0.46969697,1.0,0.90885947,0.2,0.0,0.034482759,0,0.357142857,0.725,0.134831461,0.083333333,0.578947368,0.8,0.653061224,0.279069767,0.238922987,0.863462345,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.426966292,0.116666667,0.832512315,0.8875,0.487804878,0.666666667,0.924528302,0.947368421,0.333333333,0.5,0.5,1,0
591,0,1.0,0.366666667,0.695652174,0.203389831,0.924242424,0.5,0.99592668,0.0,0.0,0.068965517,0,0.071428571,0.625,0.426966292,0.138888889,0.394736842,0.8,0.397959184,0.406976744,0.300234963,0.983275897,0.0,0.0,0.142857143,0.142857143,0.166666667,0.182926829,0.333333333,1,0.415730337,0.083333333,0.926108374,0.475,0.707317073,0.666666667,0.811320755,0.789473684,0.333333333,0.5,0.5,1,1
43,0,0.25,0.333333333,0.391304348,0.93220339,0.21969697,0.166666667,0.948574338,0.0,0.0,0.0,0,0.107142857,0.775,0.359550562,0.236111111,0.342105263,0.733333333,0.387755102,0.127906977,0.03159995,0.9966782,0.0,0.0,0.142857143,0.142857143,0.366666667,0.292682927,0.333333333,1,0.404494382,0.133333333,0.556650246,0.6875,0.487804878,0.666666667,0.811320755,0.947368421,0.0,0.5,0.5,1,1
99,0,0.5,0.4,0.347826087,0.745762712,0.46969697,1.0,0.964867617,0.026666667,0.0,0.068965517,0,0.0,0.25,0.460674157,0.208333333,0.026315789,0.244444444,0.948979592,0.244186047,0.065484706,0.260380911,0.0,0.0,0.142857143,0.142857143,0.444444444,0.0,0.0,1,0.460674157,0.133333333,0.660098522,0.2,0.0,0.0,0.698113208,0.526315789,0.333333333,0.5,0.5,1,1
129,0,0.5,0.4,0.391304348,0.355932203,0.46969697,1.0,0.90885947,0.166666667,0.0,0.034482759,0,0.357142857,0.725,0.134831461,0.083333333,0.578947368,0.8,0.653061224,0.279069767,0.238922987,0.863462345,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.426966292,0.116666667,0.832512315,0.8875,0.487804878,0.666666667,0.924528302,0.947368421,0.333333333,0.5,0.5,1,0
376,0,0.75,0.2,0.173913043,0.288135593,0.651515152,0.333333333,0.977596741,0.06,0.0,0.655172414,0,0.142857143,0.6,0.213483146,0.263888889,0.5,0.8,1.0,0.779069767,0.164076208,0.980394551,0.0,0.0,0.142857143,0.142857143,0.444444444,0.243902439,0.333333333,1,0.438202247,0.05,0.615763547,0.375,0.097560976,0.666666667,0.716981132,0.631578947,1.0,0.5,0.5,1,1
150,0,0.5,0.5,0.869565217,0.406779661,0.492424242,0.333333333,0.353360489,0.04,0.0,0.034482759,0,0.0,0.8,1.0,0.125,0.026315789,0.866666667,1.0,0.313953488,7.99e-08,0.943834011,0.0,0.0,0.0,0.142857143,1.0,0.170731707,0.0,1,1.0,0.066666667,0.78817734,0.1125,0.219512195,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
471,0,0.75,0.733333333,0.434782609,0.593220339,0.772727273,0.666666667,0.985743381,0.013333333,0.0,0.0,0,0.607142857,0.425,0.303370787,0.166666667,0.078947368,0.688888889,0.091836735,0.046511628,0.360991524,0.435015634,0.0,0.0,0.142857143,0.142857143,0.033333333,0.085365854,0.333333333,1,0.438202247,0.083333333,0.02955665,0.4375,0.682926829,0.666666667,0.79245283,0.578947368,0.333333333,0.5,0.5,1,1
104,0,0.5,0.6,0.0,0.016949153,0.515151515,0.833333333,0.968431772,0.28,0.0,0.103448276,0,0.071428571,0.675,0.404494382,0.069444444,0.131578947,1.0,0.846938776,0.593023256,0.204620524,0.940978355,0.0,0.0,0.142857143,0.142857143,0.377777778,0.231707317,0.333333333,1,0.382022472,0.083333333,0.679802956,0.5,0.829268293,0.666666667,0.716981132,0.842105263,0.333333333,0.5,0.5,1,0
426,0,0.75,0.433333333,0.956521739,0.06779661,0.704545455,0.333333333,0.91293279,0.106666667,0.0,0.068965517,0,0.392857143,0.275,0.280898876,0.25,0.289473684,0.244444444,0.530612245,0.73255814,0.959702346,0.941646188,0.333333333,0.142857143,0.142857143,0.142857143,0.811111111,0.93902439,0.333333333,1,0.943820225,0.95,0.428571429,0.175,0.317073171,0.666666667,0.622641509,0.736842105,0.0,0.5,0.5,1,1
124,0,0.5,0.4,0.347826087,0.338983051,0.46969697,1.0,0.90885947,0.166666667,0.0,0.034482759,0,0.357142857,0.725,0.134831461,0.083333333,0.578947368,0.8,0.653061224,0.279069767,0.238922987,0.863462345,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.426966292,0.116666667,0.832512315,0.8875,0.487804878,0.666666667,0.924528302,0.947368421,0.333333333,0.5,0.5,1,0
393,0,0.75,0.2,0.347826087,0.322033898,0.651515152,0.333333333,0.555498982,0.266666667,0.0,0.0,0,0.142857143,0.275,0.303370787,0.055555556,0.105263158,0.644444444,0.224489796,0.034883721,0.553276229,0.679058365,0.0,0.0,0.142857143,0.142857143,0.233333333,0.134146341,0.333333333,1,0.404494382,0.083333333,0.054187192,0.725,0.780487805,0.666666667,0.754716981,0.578947368,0.0,0.5,0.5,1,1
252,0,0.5,0.866666667,0.869565217,0.152542373,0.575757576,1.0,0.487780041,0.126666667,0.0,0.172413793,0,0.071428571,0.575,0.404494382,0.0,0.578947368,0.911111111,0.765306122,0.674418605,0.467095362,0.939506357,0.0,0.142857143,0.142857143,0.142857143,0.877777778,0.841463415,0.333333333,1,0.348314607,0.083333333,0.773399015,0.975,0.390243902,0.666666667,0.754716981,0.526315789,0.0,0.5,0.5,1,0
616,0,1.0,0.3,0.434782609,0.118644068,0.909090909,0.166666667,0.99490835,0.086666667,0.0,0.0,0,0.035714286,0.775,0.438202247,0.111111111,0.394736842,0.911111111,0.193877551,0.023255814,0.284058113,0.959467948,0.0,0.0,0.142857143,0.142857143,0.266666667,0.109756098,0.333333333,1,0.382022472,0.066666667,0.669950739,0.8375,0.829268293,0.666666667,0.754716981,0.526315789,0.333333333,0.5,0.5,1,1
253,0,0.5,0.9,0.695652174,0.118644068,0.583333333,0.0,0.488289206,0.06,0.0,0.0,0,0.071428571,0.575,0.404494382,0.0,0.578947368,0.911111111,0.214285714,0.104651163,0.467095362,0.939506357,0.0,0.0,0.142857143,0.142857143,0.322222222,0.231707317,0.333333333,1,0.348314607,0.083333333,0.773399015,0.975,0.390243902,0.666666667,0.754716981,0.526315789,0.0,0.5,0.5,1,1
34,0,0.0,0.833333333,0.347826087,0.762711864,0.106060606,0.0,0.056517312,0.0,0.0,0.068965517,0,0.0,0.55,1.0,0.138888889,0.052631579,0.822222222,1.0,0.325581395,0.0,0.981112312,0.0,0.0,0.0,0.142857143,1.0,0.073170732,0.0,1,1.0,0.05,0.965517241,0.85,0.073170732,0.666666667,0.849056604,0.631578947,0.0,0.0,0.0,0,0
570,0,1.0,0.133333333,0.739130435,0.847457627,0.871212121,0.5,0.992362525,0.0,0.0,0.24137931,0,0.0,0.7,0.438202247,0.222222222,0.605263158,0.755555556,0.642857143,0.860465116,0.019514085,0.989217033,0.0,0.0,0.142857143,0.142857143,0.266666667,0.292682927,0.333333333,1,0.415730337,0.116666667,0.822660099,0.5625,0.487804878,0.666666667,0.264150943,0.947368421,0.333333333,0.5,0.5,1,1
291,0,0.75,0.1,0.0,0.305084746,0.628787879,1.0,0.976069246,0.273333333,0.0,0.0,0,0.285714286,0.55,0.348314607,0.263888889,0.421052632,0.777777778,0.091836735,0.046511628,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
600,0,1.0,0.233333333,0.956521739,0.050847458,0.893939394,1.0,0.99389002,0.0,0.0,0.0,0,0.107142857,0.725,0.426966292,0.013888889,0.578947368,0.622222222,0.142857143,0.11627907,0.36340539,0.95898222,0.0,0.0,0.142857143,0.142857143,0.233333333,0.219512195,0.333333333,1,0.337078652,0.016666667,0.748768473,0.675,0.146341463,0.666666667,0.716981132,0.421052632,0.333333333,0.5,0.5,1,0
619,0,1.0,0.466666667,1.0,0.491525424,0.946969697,1.0,0.997454175,0.006666667,0.0,0.0,0,0.142857143,0.125,0.292134831,0.25,0.552631579,0.666666667,0.081632653,0.034883721,0.433080773,0.854655211,0.0,0.0,0.142857143,0.142857143,0.177777778,0.195121951,0.333333333,1,0.404494382,0.116666667,0.704433498,0.75,0.780487805,0.666666667,0.716981132,0.842105263,0.333333333,0.5,0.5,1,1
25,0,0.0,0.466666667,0.043478261,0.508474576,0.022727273,0.5,0.0,0.173333333,0.0,0.172413793,1,0.035714286,1.0,0.438202247,0.263888889,0.078947368,0.066666667,1.0,0.593023256,0.089003873,0.087329324,0.333333333,0.428571429,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.887640449,0.9,0.438423645,1.0,0.0,0.0,0.188679245,0.0,0.0,0.0,0.0,0,1
667,0,1.0,0.566666667,0.391304348,0.237288136,0.96969697,0.333333333,0.240835031,0.033333333,0.5,0.068965517,0,0.035714286,0.85,0.95505618,0.708333333,0.052631579,0.844444444,0.785714286,0.313953488,0.085764372,0.989014129,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.393258427,0.083333333,0.945812808,0.1,0.073170732,0.666666667,0.849056604,0.631578947,0.0,0.5,0.5,1,0
279,0,0.75,0.1,0.565217391,0.152542373,0.628787879,1.0,0.976069246,0.133333333,0.5,0.0,0,0.285714286,0.55,0.887640449,0.930555556,0.421052632,0.777777778,0.091836735,0.046511628,0.808131869,0.93191044,0.0,0.0,0.142857143,0.142857143,0.233333333,0.256097561,0.333333333,1,0.303370787,0.0,0.206896552,0.0875,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
53,0,0.25,0.9,0.47826087,0.152542373,0.348484848,0.666666667,0.849287169,0.066666667,0.0,0.068965517,0,0.035714286,0.85,0.348314607,0.166666667,0.078947368,0.955555556,0.62244898,0.488372093,0.01401756,0.994386204,0.0,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,0.314606742,0.1,0.275862069,0.3,0.975609756,0.666666667,0.754716981,0.526315789,0.0,0.5,0.5,1,0
459,0,0.75,0.366666667,0.043478261,0.610169492,0.689393939,0.0,0.675661914,0.0,0.0,0.0,1,0.5,0.575,0.078651685,0.041666667,0.605263158,0.844444444,0.112244898,0.0,0.1465107,0.975663402,0.0,0.142857143,0.142857143,0.142857143,0.8,0.731707317,0.333333333,1,0.382022472,0.083333333,0.694581281,0.925,0.097560976,0.666666667,0.716981132,0.631578947,0.0,0.5,1.0,1,1
81,0,0.5,0.2,0.782608696,0.576271186,0.424242424,0.0,0.443991853,0.206666667,0.0,0.034482759,0,0.071428571,0.375,0.415730337,0.263888889,0.526315789,0.711111111,0.367346939,0.395348837,0.103570652,0.82131502,0.0,0.142857143,0.142857143,0.142857143,0.811111111,0.890243902,0.333333333,1,0.404494382,0.05,0.625615764,0.775,0.975609756,0.666666667,0.698113208,0.526315789,0.0,0.5,0.5,1,1
302,0,0.5,0.966666667,0.260869565,0.305084746,0.598484848,0.333333333,0.974032587,0.013333333,0.5,0.034482759,0,0.214285714,0.225,0.640449438,0.763888889,0.394736842,0.6,0.428571429,0.325581395,0.3619641,0.998851041,0.333333333,0.142857143,0.142857143,0.142857143,0.9,0.829268293,0.333333333,1,0.91011236,0.933333333,0.236453202,0.0625,0.317073171,0.666666667,0.622641509,0.736842105,0.333333333,0.5,0.5,1,1
449,0,0.75,0.4,0.47826087,0.779661017,0.696969697,0.166666667,0.980651731,0.02,0.0,0.034482759,0,0.285714286,0.85,0.179775281,0.208333333,0.868421053,0.866666667,0.387755102,0.302325581,0.550199673,0.99651955,0.0,0.0,0.142857143,0.142857143,0.333333333,0.256097561,0.333333333,1,0.337078652,0.1,0.778325123,0.9,0.512195122,0.666666667,0.962264151,0.526315789,0.333333333,0.5,0.5,1,0
428,0,0.75,0.4,0.391304348,0.813559322,0.696969697,0.166666667,0.980651731,0.02,0.0,0.344827586,0,0.071428571,0.7,0.393258427,0.222222222,0.184210526,0.755555556,0.846938776,0.895348837,0.042988788,0.989217033,0.0,0.0,0.142857143,0.142857143,0.4,0.292682927,0.0,1,0.471910112,0.116666667,0.75862069,0.5625,0.487804878,0.666666667,0.132075472,0.526315789,0.333333333,0.5,0.5,1,0
162,0,0.5,0.466666667,0.782608696,0.440677966,0.484848485,0.166666667,0.352851324,0.12,0.0,0.172413793,0,0.0,0.8,1.0,0.125,0.131578947,0.866666667,1.0,0.569767442,2.4e-07,0.943834011,0.0,0.0,0.0,0.142857143,1.0,0.170731707,0.0,1,1.0,0.066666667,0.78817734,0.1125,0.219512195,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
178,0,0.5,0.566666667,0.608695652,0.898305085,0.507575758,0.666666667,0.967413442,0.02,0.0,0.413793103,0,0.535714286,1.0,0.415730337,0.263888889,0.789473684,0.666666667,0.591836735,0.651162791,0.44169496,0.433384765,0.0,0.142857143,0.142857143,0.142857143,0.766666667,0.780487805,0.333333333,1,0.404494382,0.066666667,0.0591133,1.0,0.0,0.0,0.283018868,0.526315789,0.333333333,0.5,0.5,1,1
188,0,0.5,0.866666667,0.956521739,0.847457627,0.575757576,1.0,0.224541752,0.026666667,0.0,0.0,0,0.142857143,0.775,0.314606742,0.111111111,0.184210526,0.911111111,0.142857143,0.023255814,0.059221307,0.959467948,0.666666667,0.285714286,0.142857143,0.142857143,1.0,1.0,0.333333333,1,1.0,1.0,0.640394089,0.8375,0.975609756,0.666666667,0.754716981,0.526315789,0.0,0.5,0.5,1,1
12,0,0.0,0.6,0.434782609,0.644067797,0.053030303,0.0,0.0,0.02,0.0,0.551724138,0,0.0,1.0,1.0,0.263888889,0.421052632,0.355555556,1.0,0.651162791,4e-08,3.92e-08,0.0,0.571428571,0.571428571,0.571428571,1.0,1.0,0.0,0,1.0,0.066666667,0.896551724,1.0,0.0,0.0,0.094339623,0.368421053,0.0,0.0,0.0,0,0
116,0,0.5,0.566666667,0.086956522,0.949152542,0.507575758,0.666666667,0.42209776,0.2,0.0,0.034482759,0,0.0,0.85,1.0,0.138888889,0.026315789,0.844444444,1.0,0.220930233,4e-07,0.989014129,0.0,0.142857143,0.142857143,0.142857143,1.0,0.695121951,0.0,1,1.0,0.083333333,0.945812808,0.1,0.073170732,0.666666667,0.849056604,0.631578947,1.0,0.5,1.0,1,0
320,0,0.5,0.966666667,0.391304348,0.728813559,0.598484848,0.333333333,0.117617108,0.013333333,0.0,0.034482759,0,0.0,0.825,1.0,0.138888889,0.026315789,0.755555556,1.0,0.313953488,2.66e-08,0.953162016,0.0,0.0,0.0,0.142857143,1.0,0.134146341,0.0,1,1.0,0.033333333,0.305418719,0.35,0.0,0.0,0.773584906,1.0,0.0,0.5,0.5,1,1
593,0,1.0,0.366666667,0.695652174,0.169491525,0.924242424,0.5,0.99592668,0.0,0.0,0.0,0,0.071428571,0.625,0.426966292,0.138888889,0.394736842,0.8,0.132653061,0.023255814,0.300234963,0.983275897,0.0,0.0,0.142857143,0.142857143,0.166666667,0.182926829,0.333333333,1,0.415730337,0.083333333,0.926108374,0.475,0.707317073,0.666666667,0.811320755,0.789473684,0.333333333,0.5,0.5,1,1
225,0,0.5,0.633333333,0.608695652,0.86440678,0.522727273,1.0,0.968940937,0.033333333,0.0,0.0,0,0.107142857,0.8,0.179775281,0.125,0.105263158,0.866666667,0.367346939,0.058139535,0.116335837,0.943834011,0.333333333,0.142857143,0.142857143,0.142857143,0.977777778,0.780487805,0.333333333,1,0.921348315,0.9,0.812807882,0.1125,0.609756098,0.666666667,0.754716981,0.526315789,0.333333333,0.5,0.5,1,0
146,0,0.5,0.466666667,0.782608696,0.86440678,0.484848485,0.166666667,0.352851324,0.166666667,0.0,0.068965517,0,0.0,0.8,1.0,0.125,0.052631579,0.866666667,1.0,0.430232558,3.33e-07,0.943834011,0.0,0.0,0.0,0.142857143,1.0,0.170731707,0.0,1,1.0,0.066666667,0.78817734,0.1125,0.219512195,0.666666667,0.754716981,0.526315789,1.0,0.5,0.5,1,1
77,0,0.25,1.0,0.826086957,0.830508475,0.371212121,0.0,0.958248473,0.053333333,0.0,0.034482759,0,0.0,0.25,0.460674157,0.208333333,0.026315789,0.244444444,0.948979592,0.197674419,0.065484706,0.260380911,0.0,0.0,0.142857143,0.142857143,0.444444444,0.0,0.0,1,0.460674157,0.133333333,0.660098522,0.2,0.0,0.0,0.698113208,0.526315789,0.333333333,0.5,0.5,1,1
